tokens,left_margin,bottom_right,upper_left
prohibited,0.0928074245939675,0.987037037037037,0.987037037037037
without,0.1209811070599933,0.987037037037037,0.987037037037037
permission-,0.1892608551541266,0.987037037037037,0.987037037037037
.-----------,0.2041763341067285,0.987037037037037,0.987037037037037
----------------------B----------------------RUCE,0.2263838249917136,0.987037037037037,0.987037037037037
STANLEY,0.2843884653629433,0.9891975308641976,0.9891975308641976
SCHNEIDER-,0.3331123632747763,0.987037037037037,0.987037037037037
-.--,0.37951607557176,0.987037037037037,0.987037037037037
----------------Y----------------------------------------------------------a--------------------------l--------e,0.4574080212131256,0.987037037037037,0.987037037037037
------------------------University,0.5193901226383825,0.987037037037037,0.987037037037037
in,0.5661252900232019,0.987037037037037,0.987037037037037
Candidacy,0.1700364600596619,0.2910493827160494,0.2910493827160494
for,0.1869406695392774,0.291358024691358,0.291358024691358
the,0.349022207490885,0.2910493827160494,0.2910493827160494
Degree,0.4431554524361949,0.291358024691358,0.291358024691358
of,0.4872389791183295,0.291358024691358,0.291358024691358
Doctor,0.5207159429897249,0.291358024691358,0.291358024691358
of,0.5551872721246272,0.291358024691358,0.291358024691358
Philosophy,0.6148491879350348,0.2916666666666667,0.2916666666666667
1971,0.6572754391779914,0.2916666666666667,0.2916666666666667
-Reproduced,0.3049386808087504,0.3385802469135802,0.3385802469135802
with,0.340735830294995,0.3382716049382716,0.3382716049382716
permission,0.4434869075240304,0.3385802469135802,0.3385802469135802
of,0.4776267815710971,0.3385802469135802,0.3385802469135802
the,0.4259197878687438,0.5111111111111111,0.5111111111111111
copyright,0.3742127941663904,0.5429012345679012,0.5429012345679012
owner,0.4418296320848525,0.5435185185185185,0.5435185185185185
.,0.4686774941995359,0.5432098765432098,0.5432098765432098
Further,0.3208485250248591,0.5898148148148148,0.5898148148148148
reproduction,0.4590652966523036,0.5898148148148148,0.5898148148148148
prohibited,0.3301292674842558,0.6212962962962963,0.6212962962962963
without,0.4345376201524693,0.6212962962962963,0.6212962962962963
permission-,0.3848193569771296,0.6555555555555556,0.6555555555555556
.,0.4209479615512098,0.6552469135802469,0.6552469135802469
-------ES--T--I----------------------------------------M-A-T---------------------------------------I-----N----------------------------------------------------------------------------G,0.447132913490222,0.6552469135802469,0.6552469135802469
A,0.3059330460722572,0.6867283950617284,0.6867283950617284
GENERAL,0.3944315545243619,0.687037037037037,0.687037037037037
DISEQUILIBRIUM,0.428239973483593,0.6867283950617284,0.6867283950617284
MODEL,0.4898906198210142,0.687037037037037,0.687037037037037
OF,0.5137553861451774,0.6867283950617284,0.6867283950617284
THE,0.2704673516738481,0.1796296296296296,0.1796296296296296
FINANCIAL,0.37122969837587,0.1796296296296296,0.1796296296296296
SECTOR,0.4703347696387139,0.1820987654320987,0.1820987654320987
by,0.2515744116672191,0.2234567901234568,0.2234567901234568
Gary,0.3480278422273782,0.2234567901234568,0.2234567901234568
Smith,0.4421610871726881,0.2237654320987654,0.2237654320987654
A,0.4716605899900563,0.2237654320987654,0.2237654320987654
Dissertation,0.4093470334769639,0.2459876543209876,0.2459876543209876
Presented,0.2820682797480941,0.2654320987654321,0.2654320987654321
to,0.3622804110043089,0.2651234567901234,0.2651234567901234
the-,0.45707656612529,0.2654320987654321,0.2654320987654321
Faculty,0.4869075240304938,0.2654320987654321,0.2654320987654321
of,0.3841564468014584,0.2981481481481481,0.2981481481481481
the,0.221080543586344,0.3277777777777778,0.3277777777777778
Graduate,0.2999668544912164,0.3280864197530864,0.3280864197530864
School,0.3181968843221743,0.3277777777777778,0.3277777777777778
of,0.377858800132582,0.3277777777777778,0.3277777777777778
Yale,0.4709976798143852,0.3280864197530864,0.3280864197530864
University,0.492542260523699,0.3277777777777778,0.3277777777777778
in,0.5246934040437521,0.3277777777777778,0.3277777777777778
Candidacy,0.2224063639376864,0.3580246913580246,0.3580246913580246
for,0.2529002320185615,0.357716049382716,0.357716049382716
the,0.2843884653629433,0.357716049382716,0.357716049382716
Degree,0.3420616506463374,0.3521604938271604,0.3521604938271604
of,0.4428239973483593,0.3521604938271604,0.3521604938271604
Doctor,0.4666887636725224,0.3521604938271604,0.3521604938271604
of,0.1339078554855817,0.4274691358024691,0.4274691358024691
Philosophy,0.2253894597282068,0.4179012345679012,0.4179012345679012
1971,0.2499171362280411,0.4169753086419753,0.4169753086419753
Reproduced,0.3626118660921445,0.4172839506172839,0.4172839506172839
with,0.3868080875041432,0.4169753086419753,0.4169753086419753
permission,0.4424925422605237,0.4172839506172839,0.4172839506172839
of,0.4905535299966854,0.4172839506172839,0.4172839506172839
the,0.588332780908187,0.4172839506172839,0.4172839506172839
copyright,0.61219754723235,0.4175925925925925,0.4175925925925925
owner,0.3215114352005303,0.4595679012345679,0.4595679012345679
.,0.3553198541597613,0.4595679012345679,0.4595679012345679
Further,0.3944315545243619,0.4598765432098765,0.4598765432098765
reproduction,0.4272456082200861,0.4598765432098765,0.4598765432098765
prohibited,0.5240304938680809,0.4598765432098765,0.4598765432098765
without,0.1349022207490885,0.5021604938271605,0.5021604938271605
permission-,0.2151143520053033,0.5021604938271605,0.5021604938271605
.---,0.4030493868080875,0.4966049382716049,0.4966049382716049
---THE,0.4746436857805767,0.4969135802469135,0.4969135802469135
EFFECT,0.4988399071925754,0.4969135802469135,0.4969135802469135
OF,0.1349022207490885,0.5391975308641975,0.5391975308641975
RESERPINE,0.2078223400729201,0.5395061728395062,0.5395061728395062
ON,0.2283725555187272,0.5391975308641975,0.5391975308641975
MACROMOLECULAR,0.259860788863109,0.5391975308641975,0.5391975308641975
SYNTHESIS,0.3503480278422274,0.5391975308641975,0.5391975308641975
AND,0.4431554524361949,0.5339506172839507,0.5339506172839507
THE,0.2499171362280411,0.5552469135802469,0.5552469135802469
REPLETION,0.3476963871395426,0.5598765432098766,0.5598765432098766
OF,0.4057010275107723,0.5598765432098766,0.5598765432098766
BIOGENIC,0.4517732847199204,0.5635802469135802,0.5635802469135802
AMINES,0.5551872721246272,0.5719135802469136,0.5719135802469136
--Paul,0.5889956910838582,0.5712962962962963,0.5712962962962963
V.,0.6125290023201856,0.5712962962962963,0.5712962962962963
Scott,0.4285714285714285,0.5851851851851851,0.5851851851851851
A,0.4613854822671528,0.5851851851851851,0.5851851851851851
dissertation,0.6887636725223732,0.5864197530864198,0.5864197530864198
presented,0.2316871063970832,0.6040123456790123,0.6040123456790123
to,0.306927411335764,0.605246913580247,0.605246913580247
the,0.3443818362611866,0.6049382716049383,0.6049382716049383
Faculty,0.3626118660921445,0.604320987654321,0.604320987654321
of,0.4272456082200861,0.6055555555555555,0.6055555555555555
the,0.5555187272124628,0.6092592592592593,0.6092592592592593
Graduate,0.5893271461716937,0.608641975308642,0.608641975308642
School,0.6125290023201856,0.608641975308642,0.608641975308642
of,0.4355319854159761,0.6231481481481481,0.6231481481481481
Yale,0.4885647994696718,0.6222222222222222,0.6222222222222222
University,0.6890951276102089,0.6234567901234568,0.6234567901234568
in,0.1349022207490885,0.6811728395061728,0.6811728395061728
candidacy,0.2084852502485913,0.6811728395061728,0.6811728395061728
for,0.229366920782234,0.6808641975308642,0.6808641975308642
the,0.2601922439509446,0.6808641975308642,0.6808641975308642
--Degree,0.3261518064302287,0.6805555555555556,0.6805555555555556
of,0.3095790520384487,0.7089506172839506,0.7089506172839506
Doctor,0.3354325488896255,0.7138888888888889,0.7138888888888889
of,0.5614849187935035,0.7160493827160493,0.7160493827160493
Philosophy,0.4885647994696718,0.7342592592592593,0.7342592592592593
From,0.6890951276102089,0.7351851851851852,0.7351851851851852
the,0.023864766324163,0.9811728395061728,0.9811728395061728
Department,0.1000994365263506,0.9817901234567902,0.9817901234567902
of,0.1286045740802121,0.9820987654320988,0.9820987654320988
Pharmacology,0.1978786874378521,0.982716049382716,0.982716049382716
-----------------------------T-------------------------------------------------------he,0.2124627113026184,0.982716049382716,0.982716049382716
Graduate,0.2353331123632747,0.9830246913580248,0.9830246913580248
School,0.2940006629101757,0.9854938271604938,0.9854938271604938
",",0.3420616506463374,0.983641975308642,0.983641975308642
1971,0.3894597282068279,0.9842592592592592,0.9842592592592592
Reproduced,0.4683460391117003,0.984567901234568,0.984567901234568
with,0.5306595956247928,0.9848765432098764,0.9848765432098764
permission,0.5780576731852834,0.9854938271604938,0.9854938271604938
of,0.2751077229035465,0.1703703703703703,0.1703703703703703
the,0.4686774941995359,0.1703703703703703,0.1703703703703703
copyright,0.268147166058999,0.2111111111111111,0.2111111111111111
owner,0.3589658601259529,0.2108024691358024,0.2108024691358024
.,0.4468014584023865,0.2111111111111111,0.2111111111111111
Further,0.4743122306927411,0.2104938271604938,0.2104938271604938
reproduction,0.3914484587338415,0.2450617283950617,0.2450617283950617
prohibited,0.2333443818362612,0.2697530864197531,0.2697530864197531
without,0.3072588664235996,0.2697530864197531,0.2697530864197531
permission-,0.3248259860788863,0.2694444444444444,0.2694444444444444
.,0.3801789857474312,0.2691358024691358,0.2691358024691358
--------------ADSORPTION,0.4683460391117003,0.2691358024691358,0.2691358024691358
AT,0.4888962545575074,0.2691358024691358,0.2691358024691358
THE,0.5177328471992045,0.2688271604938271,0.2688271604938271
MERCURY-AQUEOUS,0.2336758369240968,0.2969135802469135,0.2969135802469135
SOLUTION,0.2621809744779582,0.2969135802469135,0.2969135802469135
ELECTRICAL,0.2910175671196552,0.2969135802469135,0.2969135802469135
DOUBLE,0.3447132913490222,0.2901234567901234,0.2901234567901234
LAYER,0.4385150812064965,0.2898148148148148,0.2898148148148148
Alan,0.4617169373549884,0.2895061728395062,0.2895061728395062
R.,0.1408684123301292,0.3654320987654321,0.3654320987654321
Sears,0.2515744116672191,0.3555555555555555,0.3555555555555555
A,0.3135565130924759,0.3549382716049383,0.3549382716049383
Dissertation,0.3834935366257872,0.3552469135802469,0.3552469135802469
Presented,0.4073583029499503,0.3552469135802469,0.3552469135802469
to,0.4613854822671528,0.3549382716049383,0.3549382716049383
the,0.5077891945641365,0.3549382716049383,0.3549382716049383
Faculty,0.1421942326814716,0.4395061728395061,0.4395061728395061
of,0.2190918130593304,0.4395061728395061,0.4395061728395061
the,0.2886973815048061,0.4808641975308642,0.4808641975308642
Graduate,0.5303281405369572,0.5320987654320988,0.5320987654320988
School,0.1408684123301292,0.4762345679012346,0.4762345679012346
of,0.2104739807756049,0.4762345679012346,0.4762345679012346
Yale,0.229366920782234,0.4762345679012346,0.4762345679012346
University,0.258203513423931,0.4762345679012346,0.4762345679012346
in,0.3443818362611866,0.4685185185185185,0.4685185185185185
Candidacy,0.4378521710308253,0.4688271604938271,0.4688271604938271
for,0.576731852833941,0.4947530864197531,0.4947530864197531
the,0.2532316871063971,0.5179012345679013,0.5179012345679013
Degree,0.4000662910175671,0.5175925925925926,0.5175925925925926
of,0.5419290686112032,0.5,0.5
Doctor,0.5594961882664898,0.4972222222222222,0.4972222222222222
of,0.5992707988067617,0.5027777777777778,0.5027777777777778
Philosophy,0.4229366920782234,0.5219135802469136,0.5219135802469136
1971,0.4567451110374544,0.5216049382716049,0.5216049382716049
----Reproduced,0.6261186609214452,0.5179012345679013,0.5179012345679013
with,0.6801458402386477,0.5216049382716049,0.5216049382716049
permission,0.2761020881670533,0.5546296296296296,0.5546296296296296
of,0.332449453099105,0.5459876543209876,0.5459876543209876
the,0.4146503148823334,0.5546296296296296,0.5546296296296296
copyright,0.4759695061319191,0.5546296296296296,0.5546296296296296
owner,0.531322505800464,0.5546296296296296,0.5546296296296296
.,0.649320517069937,0.554320987654321,0.554320987654321
Further,0.6804772953264833,0.5549382716049382,0.5549382716049382
reproduction,0.1395425919787868,0.6182098765432099,0.6182098765432099
prohibited,0.2108054358634405,0.6182098765432099,0.6182098765432099
without,0.2296983758700696,0.6182098765432099,0.6182098765432099
permission-,0.258203513423931,0.6182098765432099,0.6182098765432099
.--,0.334106728538283,0.6182098765432099,0.6182098765432099
---------------------------------------------A--------------N,0.3566456745111037,0.6182098765432099,0.6182098765432099
EXPERIMENTAL,0.4279085183957574,0.6179012345679012,0.6179012345679012
INVESTIGATION,0.3331123632747763,0.6345679012345679,0.6345679012345679
OF,0.3284719920450779,0.6361111111111111,0.6361111111111111
SPHERICAL,0.3708982432880344,0.6348765432098765,0.6348765432098765
CAP,0.5531985415976135,0.641358024691358,0.641358024691358
BUBBLES,0.5843553198541598,0.6441358024691358,0.6441358024691358
IN,0.596619158104077,0.6432098765432098,0.6432098765432098
LIQUIDS,0.2857142857142857,0.6595679012345679,0.6595679012345679
Robert,0.460391117003646,0.6595679012345679,0.6595679012345679
E.,0.6685449121644017,0.6598765432098765,0.6598765432098765
Sundell,0.6794829300629764,0.6604938271604939,0.6604938271604939
1971,0.0550215445807093,0.9589506172839506,0.9589506172839506
A,0.1438515081206496,0.9598765432098766,0.9598765432098766
Dissertation,0.177328471992045,0.9601851851851853,0.9601851851851853
Presented,0.2568776930725887,0.9604938271604938,0.9604938271604938
to,0.2741133576400398,0.9608024691358024,0.9608024691358024
the,0.300298309579052,0.9611111111111112,0.9611111111111112
Faculty,0.3685780576731853,0.9638888888888888,0.9638888888888888
of,0.4249254226052369,0.9617283950617284,0.9617283950617284
the,0.4796155120981107,0.9623456790123456,0.9623456790123456
Graduate,0.5714285714285714,0.9629629629629628,0.9629629629629628
School,0.6436857805767319,0.9632716049382716,0.9632716049382716
of,0.6987073251574412,0.9638888888888888,0.9638888888888888
Yale,0.2910175671196552,0.2,0.2
University,0.3858137222406363,0.2009259259259259,0.2009259259259259
in,0.4709976798143852,0.2009259259259259,0.2009259259259259
Candidacy,0.3470334769638714,0.4817901234567901,0.4817901234567901
for,0.4219423268147166,0.4820987654320988,0.4820987654320988
the,0.4501160092807424,0.4817901234567901,0.4817901234567901
Degree,0.2035134239310573,0.6808641975308642,0.6808641975308642
of,0.222737819025522,0.6808641975308642,0.6808641975308642
Doctor,0.3453762015246934,0.6811728395061728,0.6811728395061728
of,0.4408352668213457,0.6817901234567901,0.6817901234567901
Philosophy,0.4680145840238647,0.6817901234567901,0.6817901234567901
Reproduced,0.5432548889625456,0.6820987654320988,0.6820987654320988
with,0.2045077891945641,0.6969135802469136,0.6969135802469136
permission,0.23268147166059,0.696604938271605,0.696604938271605
of,0.269804441498177,0.6969135802469136,0.6969135802469136
the,0.392774279085184,0.6975308641975309,0.6975308641975309
copyright,0.4312230692741133,0.6975308641975309,0.6975308641975309
owner,0.4680145840238647,0.6975308641975309,0.6975308641975309
.,0.53463705667882,0.6975308641975309,0.6975308641975309
Further,0.5621478289691747,0.6978395061728395,0.6978395061728395
reproduction,0.62877030162413,0.6981481481481482,0.6981481481481482
prohibited,0.1846204839244282,0.7098765432098766,0.7098765432098766
without,0.2893602916804773,0.7104938271604938,0.7104938271604938
permission,0.3175339741465031,0.7104938271604938,0.7104938271604938
.,0.3553198541597613,0.7108024691358025,0.7108024691358025
The,0.4405038117335101,0.7108024691358025,0.7108024691358025
Aromatization,0.53463705667882,0.7111111111111111,0.7111111111111111
of,0.5624792840570103,0.7114197530864198,0.7114197530864198
Dewar,0.2883659264169705,0.7253086419753086,0.7253086419753086
Benzene,0.3175339741465031,0.7253086419753086,0.7253086419753086
A,0.4686774941995359,0.725925925925926,0.725925925925926
Mechanistic,0.0583360954590653,0.9632716049382716,0.9632716049382716
Study,0.1358965860125953,0.9632716049382716,0.9632716049382716
A,0.1647331786542923,0.9632716049382716,0.9632716049382716
thesis,0.2346702021876035,0.9632716049382716,0.9632716049382716
presented,0.2499171362280411,0.9632716049382716,0.9632716049382716
by,0.2727875372886973,0.9632716049382716,0.9632716049382716
David,0.332449453099105,0.9657407407407408,0.9657407407407408
George,0.3821677162744448,0.9632716049382716,0.9632716049382716
Shaw,0.429897248922771,0.9632716049382716,0.9632716049382716
to,0.5097779250911502,0.9632716049382716,0.9632716049382716
The,0.573417301955585,0.9632716049382716,0.9632716049382716
Department,0.6211468346039112,0.9632716049382716,0.9632716049382716
of,0.3274776267815711,0.1959876543209876,0.1959876543209876
Chemistry,0.4037122969837587,0.195679012345679,0.195679012345679
in,0.4640371229698375,0.1959876543209876,0.1959876543209876
partial,0.2605236990387802,0.2435185185185185,0.2435185185185185
fulfillment,0.3367583692409678,0.2435185185185185,0.2435185185185185
of,0.3950944647000331,0.2435185185185185,0.2435185185185185
the,0.421610871726881,0.2425925925925925,0.2425925925925925
requirements,0.5130924759695061,0.2435185185185185,0.2435185185185185
for,0.2098110705999337,0.3382716049382716,0.3382716049382716
the,0.2949950281736824,0.3391975308641975,0.3391975308641975
degree,0.3195227046735167,0.3382716049382716,0.3382716049382716
of,0.3874709976798144,0.3382716049382716,0.3382716049382716
Doctor,0.4882333443818362,0.3382716049382716,0.3382716049382716
of,0.514086841233013,0.3385802469135802,0.3385802469135802
Philosophy,0.5475638051044084,0.3388888888888889,0.3388888888888889
in,0.6572754391779914,0.3385802469135802,0.3385802469135802
the,0.2111368909512761,0.3703703703703703,0.3703703703703703
subject,0.2436194895591647,0.3700617283950617,0.3700617283950617
of,0.3029499502817368,0.3703703703703703,0.3703703703703703
Chemistry,0.3284719920450779,0.3700617283950617,0.3700617283950617
Harvard,0.3791846204839244,0.370679012345679,0.370679012345679
University,0.4043752071594299,0.3697530864197531,0.3697530864197531
Cambridge,0.4965197215777262,0.3700617283950617,0.3700617283950617
",",0.6244613854822672,0.3700617283950617,0.3700617283950617
Massachusetts,0.2101425256877693,0.4009259259259259,0.4009259259259259
May,0.2011932383162081,0.4496913580246913,0.4496913580246913
1971,0.3616175008286377,0.45,0.45
Reproduced,0.4368578057673185,0.4496913580246913,0.4496913580246913
with,0.5054690089492874,0.45,0.45
permission,0.5303281405369572,0.4496913580246913,0.4496913580246913
of,0.5976135233675837,0.45,0.45
the,0.2008617832283725,0.5120370370370371,0.5120370370370371
copyright,0.2850513755386145,0.5126543209876543,0.5126543209876543
owner,0.3095790520384487,0.512962962962963,0.512962962962963
.,0.3771958899569108,0.5126543209876543,0.5126543209876543
Further,0.3231687106397083,0.5385802469135802,0.5385802469135802
reproduction,0.4703347696387139,0.5385802469135802,0.5385802469135802
prohibited,0.4143188597944978,0.5570987654320988,0.5570987654320988
without,0.3884653629433212,0.571604938271605,0.571604938271605
permission,0.4143188597944978,0.5570987654320988,0.5570987654320988
.,0.5329797812396421,0.571604938271605,0.571604938271605
-MECHANISM,0.3042757706330792,0.558641975308642,0.558641975308642
OF,0.3327809081869406,0.5441358024691358,0.5441358024691358
FLUOROALKENE,0.4169705004971826,0.5444444444444444,0.5444444444444444
CYCLOADDITION,0.4680145840238647,0.5456790123456791,0.5456790123456791
AND,0.5482267152800796,0.554320987654321,0.554320987654321
Oc--LACTONE,0.3294663573085847,0.5608024691358025,0.5608024691358025
CHEMISTRY,0.4212794166390454,0.5626543209876543,0.5626543209876543
A,0.5535299966854491,0.5598765432098766,0.5598765432098766
thesis,0.6108717268810077,0.562962962962963,0.562962962962963
presented,0.6844547563805105,0.5685185185185185,0.5685185185185185
by,0.2001988730527013,0.5756172839506173,0.5756172839506173
Robert,0.2767649983427245,0.5762345679012346,0.5762345679012346
Clayton,0.3380841895923102,0.5697530864197531,0.5697530864197531
Wheland,0.5064633742127942,0.5762345679012346,0.5762345679012346
to,0.6788200198873052,0.5709876543209876,0.5709876543209876
The,0.3016241299303944,0.5925925925925926,0.5925925925925926
Department,0.3606231355651309,0.5925925925925926,0.5925925925925926
of,0.4627113026184952,0.592283950617284,0.592283950617284
Chemistry,0.4968511766655618,0.592283950617284,0.592283950617284
in,0.5641365594961882,0.5932098765432099,0.5932098765432099
partial,0.6642359960225389,0.5929012345679012,0.5929012345679012
fulfillment,0.3016241299303944,0.6089506172839506,0.6089506172839506
of,0.2001988730527013,0.671604938271605,0.671604938271605
the,0.2993039443155452,0.6728395061728395,0.6728395061728395
requirements,0.6609214451441829,0.7373456790123457,0.7373456790123457
for,0.2688100762346702,0.1787037037037037,0.1787037037037037
the,0.372886973815048,0.1787037037037037,0.1787037037037037
degree,0.4706662247265495,0.1802469135802469,0.1802469135802469
of,0.2499171362280411,0.2228395061728395,0.2228395061728395
--Doctor,0.3470334769638714,0.2222222222222222,0.2222222222222222
of,0.4424925422605237,0.2219135802469135,0.2219135802469135
Philosophy,0.4716605899900563,0.2216049382716049,0.2216049382716049
in,0.4086841233012926,0.2419753086419753,0.2419753086419753
the,0.2814053695724229,0.2645061728395061,0.2645061728395061
subject,0.3612860457408021,0.2638888888888889,0.2638888888888889
of,0.4577394763009612,0.2638888888888889,0.2638888888888889
Chemistry,0.4875704342061651,0.2635802469135802,0.2635802469135802
Harvard,0.3834935366257872,0.2972222222222222,0.2972222222222222
University,0.2197547232350016,0.328395061728395,0.328395061728395
Cambridge,0.2993039443155452,0.3280864197530864,0.3280864197530864
",",0.3175339741465031,0.3274691358024691,0.3274691358024691
Massachusetts,0.3771958899569108,0.3268518518518518,0.3268518518518518
July,0.4716605899900563,0.3268518518518518,0.3268518518518518
",",0.494199535962877,0.3265432098765432,0.3265432098765432
1970,0.5260192243950945,0.3262345679012345,0.3262345679012345
--Reproduced,0.2214119986741796,0.358641975308642,0.358641975308642
with,0.2522373218428902,0.3583333333333333,0.3583333333333333
permission,0.2843884653629433,0.357716049382716,0.357716049382716
of,0.3413987404706662,0.3533950617283951,0.3533950617283951
the,0.4325488896254557,0.3533950617283951,0.3533950617283951
copyright,0.45707656612529,0.3524691358024691,0.3524691358024691
owner,0.1329134902220749,0.429320987654321,0.429320987654321
.,0.1902552204176334,0.4225308641975309,0.4225308641975309
Further,0.2220749088498508,0.4219135802469135,0.4219135802469135
reproduction,0.2946635730858468,0.4219135802469135,0.4219135802469135
prohibited,0.3198541597613523,0.420679012345679,0.420679012345679
without,0.4574080212131256,0.4203703703703704,0.4203703703703704
permission,0.4981769970169042,0.419753086419753,0.419753086419753
.,0.5558501823002983,0.419753086419753,0.419753086419753
TRANSITION,0.6131919124958568,0.4194444444444444,0.4194444444444444
METAL,0.6450116009280742,0.4191358024691358,0.4191358024691358
COMPLEXES,0.188929400066291,0.462037037037037,0.462037037037037
WITH,0.2628438846536294,0.4617283950617284,0.4617283950617284
ORGANOSILYLAMINES,0.3281405369572422,0.4614197530864197,0.4614197530864197
A,0.3520053032814054,0.4611111111111111,0.4611111111111111
thesis,0.3685780576731853,0.4608024691358025,0.4608024691358025
presented,0.4096784885647995,0.4604938271604938,0.4604938271604938
by,0.4656943984090155,0.4598765432098765,0.4598765432098765
Chang,0.5064633742127942,0.4595679012345679,0.4595679012345679
Hwan,0.547895260192244,0.4589506172839506,0.4589506172839506
Kim,0.662578720583361,0.458641975308642,0.458641975308642
to,0.3523367583692409,0.4984567901234568,0.4984567901234568
The,0.4010606562810739,0.4981481481481482,0.4981481481481482
Department,0.4255883327809082,0.4975308641975308,0.4975308641975308
of,0.23268147166059,0.5070987654320988,0.5070987654320988
Chemistry,0.1345707656612529,0.5040123456790123,0.5040123456790123
in,0.2154458070931388,0.5037037037037037,0.5037037037037037
partial,0.3682466025853497,0.5438271604938272,0.5438271604938272
fulfillment,0.1345707656612529,0.5413580246913581,0.5413580246913581
of,0.2078223400729201,0.5413580246913581,0.5413580246913581
the,0.2290354656943984,0.5410493827160494,0.5410493827160494
requirements,0.2608551541266158,0.5401234567901234,0.5401234567901234
for,0.3513423931057342,0.5354938271604939,0.5354938271604939
the,0.3178654292343387,0.5574074074074075,0.5574074074074075
degree,0.372886973815048,0.5574074074074075,0.5574074074074075
of,0.5399403380841896,0.571604938271605,0.571604938271605
Doctor,0.5906529665230361,0.571604938271605,0.571604938271605
of,0.6145177328471992,0.5712962962962963,0.5712962962962963
Philosophy,0.4312230692741133,0.5854938271604938,0.5854938271604938
in,0.4643685780576732,0.5851851851851851,0.5851851851851851
the,0.6940669539277428,0.5848765432098766,0.5848765432098766
subject,0.3321179980112694,0.608641975308642,0.608641975308642
of,0.3649320517069937,0.6070987654320987,0.6070987654320987
Chemistry,0.4186277759363606,0.6095679012345679,0.6095679012345679
Harvard,0.5409347033476963,0.6095679012345679,0.6095679012345679
University,0.5906529665230361,0.6092592592592593,0.6092592592592593
Cambridge,0.6145177328471992,0.6089506172839506,0.6089506172839506
",",0.4308916141862777,0.6228395061728395,0.6228395061728395
Massachusetts,0.4915478952601922,0.6225308641975309,0.6225308641975309
October,0.6940669539277428,0.6222222222222222,0.6222222222222222
",",0.1358965860125953,0.6839506172839506,0.6839506172839506
1971,0.2101425256877693,0.683641975308642,0.683641975308642
<,0.231024196221412,0.6833333333333333,0.6833333333333333
/,0.2621809744779582,0.6824074074074075,0.6824074074074075
document,0.3278090818694067,0.6820987654320988,0.6820987654320988
>,0.2843884653629433,0.700925925925926,0.700925925925926
MICROWAVE-MICROWAVE,0.537951607557176,0.712037037037037,0.712037037037037
DOUBLE,0.6015909844216109,0.712037037037037,0.712037037037037
RESONANCE,0.4799469671859463,0.7182098765432099,0.7182098765432099
INVESTIGATIONS,0.6695392774279085,0.7182098765432099,0.7182098765432099
OF,0.0258534968511766,0.9864197530864196,0.9864197530864196
COLLISIONAL,0.1024196221411998,0.9864197530864196,0.9864197530864196
TRANSFER,0.1309247596950613,0.9864197530864196,0.9864197530864196
OF,0.1998674179648657,0.9864197530864196,0.9864197530864196
ROTATIONAL,0.2151143520053033,0.9864197530864196,0.9864197530864196
ENERGY,0.2376532979781239,0.9864197530864196,0.9864197530864196
A,0.2966523036128604,0.9888888888888888,0.9888888888888888
thesis,0.3460391117003646,0.9864197530864196,0.9864197530864196
presented,0.3931057341730196,0.9864197530864196,0.9864197530864196
by,0.4719920450778919,0.9864197530864196,0.9864197530864196
Jonathan,0.5349685117666556,0.9864197530864196,0.9864197530864196
Brewer,0.5823665893271461,0.9864197530864196,0.9864197530864196
Cohen,0.2847199204507789,0.2185185185185185,0.2185185185185185
The,0.3868080875041432,0.2166666666666666,0.2166666666666666
Department,0.4829300629764667,0.2188271604938271,0.2188271604938271
of,0.2767649983427245,0.2601851851851852,0.2601851851851852
Chemistry,0.3699038780245277,0.2598765432098765,0.2598765432098765
in,0.4600596619158104,0.2601851851851852,0.2601851851851852
partial,0.4875704342061651,0.2595679012345679,0.2595679012345679
fulfillment,0.4037122969837587,0.294753086419753,0.294753086419753
of,0.2409678488564799,0.3203703703703703,0.3203703703703703
the,0.3175339741465031,0.3203703703703703,0.3203703703703703
requirements,0.3354325488896255,0.3203703703703703,0.3203703703703703
for,0.3917799138216771,0.3200617283950617,0.3200617283950617
the,0.4812727875372887,0.3200617283950617,0.3200617283950617
degree,0.5021544580709314,0.3197530864197531,0.3197530864197531
of,0.5319854159761352,0.3197530864197531,0.3197530864197531
Doctor,0.2416307590321511,0.3481481481481481,0.3481481481481481
of,0.2707988067616838,0.3481481481481481,0.3481481481481481
Philosophy,0.3006297646668876,0.3481481481481481,0.3481481481481481
in,0.3556513092475969,0.3416666666666667,0.3416666666666667
the,0.4345376201524693,0.3404320987654321,0.3404320987654321
subject,0.4574080212131256,0.3416666666666667,0.3416666666666667
of,0.5455750745773947,0.3527777777777778,0.3527777777777778
Chemistry,0.1458402386476632,0.4191358024691358,0.4191358024691358
Harvard,0.1995359628770301,0.4104938271604938,0.4104938271604938
University,0.2800795492210805,0.4092592592592592,0.4092592592592592
Cambridge,0.3722240636393769,0.4104938271604938,0.4104938271604938
",",0.3931057341730196,0.4104938271604938,0.4104938271604938
Massachusetts,0.4272456082200861,0.4111111111111111,0.4111111111111111
July,0.482598607888631,0.4111111111111111,0.4111111111111111
",",0.5290023201856149,0.4104938271604938,0.4104938271604938
1971,0.5614849187935035,0.4114197530864197,0.4114197530864197
Copyright,0.2552204176334107,0.4487654320987654,0.4487654320987654
reserved,0.3281405369572422,0.449074074074074,0.449074074074074
by,0.1441829632084852,0.4608024691358025,0.4608024691358025
the,0.4723235001657275,0.7246913580246913,0.7246913580246913
